host_acceptance_rate,host_has_profile_pic,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,host_total_listings_count,instant_bookable,is_business_travel_ready,is_location_exact,no_guest_requirement
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,6,0.8,within a day,6,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.88,within a few hours,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,3,0.75,within a day,3,0,t,1,0
1,1,0,0,7,0.96,within an hour,7,1,t,1,0
1,1,1,1,6,1,within an hour,6,0,t,1,0
1,1,1,0,1,1,within a few hours,1,1,t,1,0
1,1,1,0,58,0.88,within a few hours,58,0,t,1,0
1,1,0,0,6,1,within an hour,6,1,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,0,1,3,0.96,within an hour,3,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.5,within a day,1,0,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.71,within a day,1,0,t,1,0
0.83,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,9,1,within an hour,9,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within a day,1,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,0.9,within an hour,1,0,t,1,0
1,1,1,0,18,0.97,within a few hours,18,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.8,within a few hours,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,1,5,1,within a few hours,5,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,0.5,within a day,1,0,f,0,0
1,1,0,0,3,1,within an hour,3,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,1,0.97,within an hour,1,1,t,1,1
1,1,0,0,3,0.7,within a day,3,0,t,1,0
1,1,1,0,1,0.8,within a day,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,7,1,within an hour,7,0,f,0,0
0.83,1,1,0,2,0.2,a few days or more,2,0,f,0,0
1,1,1,0,2,0.8,within an hour,2,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.67,within a day,1,0,t,1,0
1,1,1,0,3,0.88,within a day,3,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
0.5,1,1,1,1,1,within a few hours,1,0,f,0,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,14,1,within an hour,14,1,t,1,0
1,1,0,0,3,1,within a few hours,3,0,t,1,0
1,1,0,1,40,1,within an hour,40,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.9,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,8,0.99,within an hour,8,1,f,0,0
1,1,1,0,609,0.68,within a day,609,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,0,0,0,5,0.92,within an hour,5,1,f,0,0
1,1,0,1,2,1,within an hour,2,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,0.9,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,2,0.9,within an hour,2,1,t,1,0
1,1,1,0,3,0,a few days or more,3,0,f,0,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
0.94,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.75,within a day,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,0,f,0,0
1,1,0,0,5,0.88,within an hour,5,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,4,0.95,within a few hours,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,16,0.93,within a few hours,16,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within a day,2,0,t,1,0
1,1,1,0,5,0.98,within an hour,5,1,f,0,0
1,1,1,0,2,0.6,within a day,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,1,1,6,0.97,within an hour,6,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0,a few days or more,1,0,t,1,0
1,1,1,0,4,0.95,within an hour,4,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,1,7,1,within an hour,7,0,f,0,0
1,1,1,0,3,0.5,within a day,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
0.22,1,0,0,1,0.9,within a few hours,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,4,0.89,within an hour,4,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.9,within a day,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,0,1,3,1,within an hour,3,0,t,1,0
1,1,0,1,1,1,within a day,1,1,f,0,0
1,1,0,0,5,1,within an hour,5,1,f,0,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
0,1,1,0,1,0.5,within a day,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.89,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,3,1,within an hour,3,1,t,1,0
1,1,1,0,3,0.88,within a day,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,10,0.87,within an hour,10,1,t,1,0
1,1,1,0,4,0.9,within an hour,4,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,0,0,3,1,within an hour,3,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a day,1,0,f,0,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,1,0,3,1,within an hour,3,0,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,0.9,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,3,1,within a few hours,3,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,1,2,1,within an hour,2,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
0.97,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,f,0,0
1,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,0,0,3,1,within an hour,3,1,t,1,0
1,1,0,0,6,1,within an hour,6,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,10,1,within an hour,10,1,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,3,1,within a few hours,3,0,f,0,0
1,1,1,0,2,0.96,within a few hours,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,0.77,within a day,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,3,1,within a few hours,3,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,0,0,2,0.9,within an hour,2,1,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,8,0.99,within an hour,8,1,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.5,within a day,1,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
0.5,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,21,0.98,within an hour,21,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,1,1,within a few hours,1,0,f,0,0
1,1,0,0,7,1,within an hour,7,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.9,within an hour,1,1,t,1,0
0.92,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,62,1,within an hour,62,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.67,within a day,1,0,t,1,0
1,1,1,1,2,0.71,within a day,2,0,t,1,0
1,1,1,1,7,1,within an hour,7,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,9,0.63,within a day,9,0,t,1,0
1,1,1,0,2,0.94,within a day,2,0,t,1,0
1,1,1,0,140,0.85,within a day,140,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,3,0.96,within an hour,3,1,t,1,0
1,1,0,0,2,0.8,within an hour,2,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,9,1,within an hour,9,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
0.89,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,1,t,1,0
1,1,0,0,4,1,within an hour,4,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,1,24,0.97,within an hour,24,0,t,1,0
1,1,0,0,1,0.8,within a day,1,0,f,0,0
1,1,1,0,5,1,within an hour,5,0,f,0,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,4,1,within a few hours,4,0,f,0,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,3,0.9,within a few hours,3,0,t,1,0
1,1,1,0,2,0.83,within a few hours,2,0,t,1,0
1,1,0,1,1,0.93,within an hour,1,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,5,0.96,within an hour,5,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,37,0.9,within an hour,37,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.4,a few days or more,1,0,t,1,0
1,1,0,0,1,0.9,within an hour,1,1,t,1,0
1,1,0,0,1,0.88,within a day,1,0,t,1,0
1,1,1,0,5,0.81,within a day,5,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
0.64,1,0,0,1,0.5,within a day,1,0,f,0,0
1,1,0,0,60,1,within an hour,60,1,t,1,0
1,1,0,0,5,1,within an hour,5,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,4,1,within a day,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,5,0.89,within an hour,5,1,f,0,0
1,1,1,1,2,1,within a day,2,0,f,0,0
1,1,1,0,3,1,within an hour,3,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,0.94,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,1,t,1,0
1,1,1,0,4,1,within an hour,4,0,f,0,0
1,1,1,0,4,0.95,within an hour,4,0,t,1,0
1,1,1,0,32,1,within an hour,32,0,t,1,0
1,1,0,0,2,1,within a few hours,2,1,t,1,0
1,1,0,0,2,0.3,a few days or more,2,0,f,0,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,13,0.96,within an hour,13,1,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,5,1,within an hour,5,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,10,0.98,within an hour,10,1,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,2,0,a few days or more,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
0,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,2,0.6,within a day,2,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,5,0.96,within a few hours,5,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,8,1,within an hour,8,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,0,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,4,1,within an hour,4,1,t,1,0
1,1,1,0,1,0.6,within a day,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,1,f,0,0
0.92,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,85,1,within an hour,85,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,4,1,within a few hours,4,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,34,1,within a few hours,34,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,5,1,within a few hours,5,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.84,within a day,1,0,t,1,0
1,1,0,0,431,1,within an hour,431,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,6,1,within an hour,6,1,t,1,0
1,1,0,0,7,0.89,within an hour,7,1,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,173,0.96,within a few hours,173,1,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.75,within a day,1,0,t,1,0
1,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,5,1,within an hour,5,0,t,1,0
1,1,0,0,2,1,within a few hours,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,90,0.99,within an hour,90,1,t,1,0
1,1,1,0,35,1,within an hour,35,0,t,1,0
1,1,1,1,22,1,within an hour,22,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,0,0,5,0.81,within a few hours,5,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,0.79,within a day,3,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,0,0,1,0.88,within a day,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,0,t,1,0
0.65,1,1,0,2,0.9,within an hour,2,0,t,1,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,1,1,7,1,within an hour,7,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,1,1,1,within a day,1,0,f,0,0
1,1,1,0,3,1,within a few hours,3,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,0,0,4,1,within an hour,4,1,f,0,0
0.86,0,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,1,1,1,within a day,1,0,t,1,0
1,1,1,0,7,1,within an hour,7,1,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.67,within a day,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
0.89,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,3,0.81,within an hour,3,1,f,0,0
1,1,1,0,2,0.88,within an hour,2,0,f,0,0
1,1,1,0,2,0.96,within an hour,2,1,t,1,0
1,1,1,0,4,1,within an hour,4,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.67,within a day,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,10,0.9,within a few hours,10,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,f,0,0
0.62,1,1,0,33,1,within an hour,33,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,11,1,within an hour,11,1,t,1,0
1,1,1,0,1,0.83,within a day,1,1,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,0,2,1,within a day,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,5,1,within an hour,5,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
0.93,1,0,0,2,1,within a few hours,2,0,t,1,0
1,1,1,1,1,0.89,within a day,1,0,t,1,0
0.78,1,0,0,1,1,within an hour,1,0,f,0,1
0.86,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,339,0.96,within a few hours,339,0,t,1,0
1,1,0,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,1,3,0.71,within a day,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,0,0,1,0.8,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.8,within a day,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,f,0,0
1,1,1,1,3,1,within a few hours,3,0,f,0,0
1,1,1,1,4,1,within a few hours,4,0,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,8,1,within an hour,8,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,1,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,30,1,within an hour,30,1,t,1,0
1,1,1,1,1,0.9,within an hour,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,11,1,within an hour,11,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0,a few days or more,1,0,t,1,0
1,1,1,0,187,1,within an hour,187,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,5,0.94,within a few hours,5,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,1,4,1,within an hour,4,0,f,0,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,f,0,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
